X_(ms),SERVO_03.r35:_Motortemperatur_PT1000,SERVO_03.r63:_Drehzahlistwert_geglättet,SERVO_03.r76:_Stromistwert_feldbildend,SERVO_03.r78[1]:_Stromistwert_momentenbildend._Geglättet_mit_p0045,SERVO_03.r72:_Ausgangsspannung,Drehzahl_>_0_(Siemens),TM150_04.r4105[1]:_TM150_Temperaturistwert._Temperaturkanal_1_KTY,Channel_1-Vor_Kühlwasser_PT100_an_Muffe,Channel_2-Ruek_Kühlwasser_PT100_an_Muffe,Drehzahl_>_0_(PT104),RotorTemp,Channel_3-Rot_RotorTemp_(Wert_/_0.0125_=_°C),Control_Unit.r747:_CU_Digitalausgänge_Status_Drehzahl_>_0,Channel_4_ON_wenn_>_700_dann_Drehzahl_>_0
3942000,30.69998932,0.002905726,0.000542433,-0.002826232,0.246517345,0,29.79999924,23.743,24.138,0,35.428,0.44285,0,499.17831
3943000,30.70541954,0.003352761,-0.005391409,-0.002746296,0.361610889,0,29.5,23.743,24.138,0,35.572,0.44465,0,499.17831
3944000,30.73883629,0.000111759,-0.002587757,-0.000310448,0.295213938,0,29.70000076,23.763,24.138,0,35.572,0.44465,0,499.18591
3945000,30.656147,-0.00257045,0.009606084,0.002612025,0.157027915,0,29.5,23.763,24.144,0,35.572,0.44465,0,499.18591
3946000,30.60055542,0.003352761,0.009279679,0.001955426,0.220571771,0,29.70000076,23.763,24.144,0,35.488,0.4436,0,499.19266
3947000,30.68593407,0.000111759,-0.017585255,2.88098E-05,0.414869547,0,29.5,23.773,24.144,0,35.488,0.4436,0,499.194
3948000,30.60883522,-0.002458691,-0.020715319,-0.002079385,0.487014413,0,29.5,23.773,24.143,0,35.5,0.44375,0,499.194
3949000,30.539608,-0.002458691,0.027408965,-0.00128527,0.159963429,0,29.60000038,23.773,24.143,0,35.5088,0.44386,0,499.19846
3950000,30.67795753,0.001899898,-0.008521445,0.003804457,0.302874774,0,29.60000038,23.784,24.15,0,35.5088,0.44386,0,499.19846
3951000,30.60286903,-0.000223517,0.00054218,0.002197145,0.20066835,0,29.5,23.784,24.159,0,35.488,0.4436,0,499.19846
3952000,30.60045815,-0.001452863,0.012086883,0.0026145,0.40043357,0,29.39999962,23.784,24.159,0,35.488,0.4436,0,499.1871
3953000,30.57741356,-0.004358589,0.021798654,-0.000626926,0.2483107,0,29.60000038,23.784,24.167,0,35.488,0.4436,0,499.1871
3954000,30.59998894,-0.000782311,0.012410958,0.004013165,0.093637839,0,29.60000038,23.784,24.167,0,35.2576,0.44072,0,499.1871
3955000,30.6381321,-0.004582106,-0.008521444,-0.000676088,0.321030289,0,29.39999962,23.796,24.167,0,35.2576,0.44072,0,499.17944
3956000,30.582901,-0.000223517,-0.032261677,-0.003780443,0.805165231,0,29.5,23.796,24.169,0,35.2576,0.44072,0,499.17944
3957000,30.54286385,-0.000558794,-0.006036484,0.003887756,0.502658844,0,29.5,23.796,24.169,0,35.4264,0.44283,0,499.17673
3958000,30.59156799,0.000111759,0.009283787,0.005043911,0.179808021,0,29.5,23.806,24.169,0,35.4264,0.44283,0,499.17673
3959000,30.59253502,0.001564622,-0.029455015,-0.000173401,0.636920869,0,29.29999924,23.806,24.182,0,35.364,0.44205,0,499.17673
3960000,30.50192451,-0.002235174,0.027410716,0.001688501,0.207143456,0,29.5,23.806,24.182,0,35.364,0.44205,0,499.19272
3961000,30.51032066,0.001899898,-0.002586358,-0.002006836,0.290073663,0,29.5,23.819,24.182,0,35.364,0.44205,0,499.19272
3962000,30.46218491,0.001676381,-0.011648973,0.001761772,0.32478565,0,,23.819,24.182,0,35.276,0.44095,0,499.19272
3963000,30.34843254,-0.00346452,-0.014776528,0.003489293,0.440440685,0,29.5,23.809,24.182,0,35.276,0.44095,0,499.18454
3964000,30.48566628,-0.004023313,0.015540981,0.000510439,0.088587642,0,29.29999924,23.809,24.196,0,35.276,0.44095,0,499.18454
3965000,30.46207809,-0.000558794,0.003669494,-0.003947943,0.304370493,0,29.5,23.809,24.196,0,35.2288,0.44036,0,499.1944
3966000,30.45133781,0.004470348,0.000222529,-0.000364585,0.275243998,0,29.39999962,23.828,24.196,0,35.2288,0.44036,0,499.1944
3967000,30.41415977,0.003129243,0.033667609,0.004664626,0.174399674,0,29.20000076,23.828,24.191,0,35.0992,0.43874,0,499.1944
3968000,30.33569717,-0.000223517,-0.002266244,-0.003255368,0.44682622,0,29.20000076,23.828,24.191,0,35.0992,0.43874,0,499.1904
3969000,30.34956932,-0.002793967,-0.02632862,-0.000487083,0.64993763,0,29.39999962,23.827,24.202,0,35.0992,0.43874,0,499.1904
3970000,30.28144836,-0.000558793,0.027414195,0.003325199,0.201620311,0,29.20000076,23.827,24.202,0,35.0896,0.43862,0,499.1904
3971000,30.30516434,0.000335276,-0.038203444,-0.005914687,0.834081054,0,29.29999924,23.841,24.202,0,35.0896,0.43862,0,499.18567
3972000,30.32426262,0.004135071,0.006478213,0.00207683,0.172302485,0,29.29999924,23.841,24.213,0,35.0896,0.43862,0,499.18567
3973000,30.30005074,0,0.021477787,0.00323847,0.070323072,0,29.10000038,23.841,24.213,0,35.1136,0.43892,0,499.1911
3974000,30.28475761,0.001676381,0.018985208,0.002722625,0.453861475,0,29.29999924,23.844,24.213,0,35.1136,0.43892,0,499.1911
3975000,30.29160118,-0.003241003,0.0127317,-0.001053596,0.205812827,0,29.10000038,23.844,24.209,0,34.9952,0.43744,0,499.1911
3976000,30.41364288,0.005923211,-0.02664768,0.002732373,0.535487592,0,29.29999924,23.844,24.209,0,34.9952,0.43744,0,499.19699
3977000,30.29660988,-0.001117587,-0.02664768,-0.002835043,0.549403727,0,29.10000038,23.867,24.216,0,34.9952,0.43744,0,499.19699
3978000,30.21056557,-0.002235174,-0.020711258,-0.001602519,0.429325819,0,,23.867,24.216,0,35.0744,0.43843,0,499.19699
3979000,30.20189857,0.001564622,0.027414205,0.00457127,0.206019774,0,29.10000038,23.876,24.216,0,35.0744,0.43843,0,499.19666
3980000,30.29611588,0,-0.005710159,0.00190799,0.323056966,0,29.20000076,23.876,24.221,0,35.0744,0.43843,0,499.19666
3981000,30.25150871,0.002123415,-0.002269493,0.00183613,0.371073484,0,29.20000076,23.876,24.221,0,34.912,0.4364,0,499.19797
3982000,30.2299881,-0.001341105,-0.008521331,0.003618389,0.377834678,0,29,23.872,24.221,0,34.912,0.4364,0,499.19797
3983000,30.19970894,0.001452863,-0.008521331,-0.003484017,0.314171791,0,29.20000076,23.872,24.228,0,34.9072,0.43634,0,499.19797
3984000,30.18141174,0.002458691,-0.005710159,0.00335386,0.292933494,0,29,23.872,24.228,0,34.9056,0.43632,0,499.18893
3985000,30.18750763,0.000558794,0.003667589,-0.005303401,0.270612627,0,29,23.889,24.229,0,34.9056,0.43632,0,499.18893
3986000,30.15893173,0.002458691,0.015542157,0.000347129,0.096462026,0,29.10000038,23.889,24.23,0,34.9792,0.43724,0,499.18893
3987000,30.16296196,0.001899898,-0.020709246,0.002400477,0.439176768,0,,23.893,24.23,0,34.9792,0.43724,0,499.1767
3988000,30.14922714,-0.001341104,-0.023521919,-0.000188805,0.485409915,0,,23.903,24.249,0,34.9792,0.43724,0,499.1767
3989000,30.19180489,-0.001676381,-0.014146678,-0.002421265,0.571576059,0,29,23.903,24.249,0,34.7832,0.43479,0,499.17978
3990000,30.13590431,0.004693866,-0.01445906,-0.003679471,0.42308268,0,29,23.914,24.249,0,34.7832,0.43479,0,499.19818
3991000,30.11283875,0.003799795,-0.011958799,0.003425717,0.449566215,0,29.10000038,23.914,24.246,0,34.7832,0.43479,0,499.19818
3992000,30.10651779,0.005252659,0.009604394,-0.000267096,0.140594184,0,29.10000038,23.914,24.246,0,34.8352,0.43544,0,499.17404
3993000,30.12662506,-0.001899898,-0.008521303,-0.000269225,0.3274858,0,29.10000038,23.914,24.246,0,34.8352,0.43544,0,499.17404
3994000,30.09333038,-0.001899898,0.021792315,-0.001570387,0.193402618,0,29.10000038,23.914,24.253,0,34.684,0.43355,0,499.17404
3995000,30.05813599,-0.00424683,-0.005708617,0.000156104,0.362538308,0,28.89999962,23.914,24.253,0,34.684,0.43355,0,499.18759
3996000,30.06218719,-0.002905726,0.000541544,-0.000405491,0.283981413,0,29.10000038,23.919,24.264,0,34.684,0.43355,0,499.18759
3997000,30.0958519,0.000447035,-0.020398157,-0.006116538,0.510153234,0,29.10000038,23.919,24.264,0,34.7656,0.43457,0,499.18759
3998000,30.0728302,-0.000447035,-0.005396225,0.003073021,0.336571664,0,28.89999962,23.935,24.264,0,34.7656,0.43457,0,499.18472
3999000,30.02812767,0.003241002,0.012728353,-0.002898247,0.310555607,0,29,23.935,24.272,0,34.7656,0.43457,0,499.18472
4000000,30.06069946,-0.001788139,-0.002582832,0.001025515,0.273971766,0,28.79999924,23.935,24.272,0,34.8656,0.43582,0,499.19205
4001000,29.99422264,0.001788139,-0.00821119,-0.00107775,0.491552681,0,29,23.949,24.272,0,34.8656,0.43582,0,499.19205
4002000,30.02571106,0.001005828,0.015542548,0.004296458,0.038261883,0,28.79999924,23.949,24.278,0,34.6432,0.43304,0,499.19205
4003000,29.98016548,0.001117587,0.000231367,-0.000282503,0.321346521,0,29,23.949,24.278,0,34.6432,0.43304,0,499.18539
4004000,29.99711609,0.000670552,-0.029770924,0.002652807,0.631915808,0,,23.95,24.285,0,34.6432,0.43304,0,499.18539
4005000,29.99237442,-0.001564622,-0.002582832,0.00248644,0.251546413,0,29,23.95,24.285,0,34.6168,0.43271,0,499.18539
4006000,29.99955177,-0.005587935,-0.017891498,0.000882817,0.505294383,0,29,23.954,24.285,0,34.6168,0.43271,0,499.18225
4007000,29.90139008,-0.000335276,0.006479855,-0.003438117,0.213732749,0,28.79999924,23.954,24.294,0,34.6168,0.43271,0,499.18225
4008000,29.90552521,0.000111759,0.003356979,0.001359559,0.168844685,0,29,23.954,24.294,0,34.6936,0.43367,0,499.18091
4009000,29.8794117,0.001564622,0.003972477,-0.003627137,0.461257339,0,28.89999962,23.963,24.294,0,34.6936,0.43367,0,499.18091
4010000,29.80292892,0.003576279,0.000541291,0.005730587,0.242783442,0,28.89999962,23.963,24.303,0,34.5384,0.43173,0,499.18091
4011000,29.82080269,-0.002123415,0.006480405,-0.003539083,0.188125446,0,28.89999962,23.963,24.303,0,34.5384,0.43173,0,499.19589
4012000,29.98831367,-0.006705522,-0.011644658,0.002251426,0.400625288,0,28.70000076,23.973,24.314,0,34.5384,0.43173,0,499.19589
4013000,29.81742859,0.005364418,0.003664715,-0.001257022,0.271057367,0,28.89999962,23.973,24.314,0,34.5336,0.43167,0,499.19589
4014000,29.80005836,0.000111759,0.033668015,0.003680943,0.176531479,0,28.89999962,23.998,24.314,0,34.5336,0.43167,0,499.2012
4015000,29.74604416,0.00167638,0.009296088,0.001164299,0.232452825,0,28.70000076,23.998,24.312,0,34.5336,0.43167,0,499.2012
4016000,29.80005646,-0.000111759,-0.005397825,-0.003718767,0.383849174,0,,23.998,24.312,0,34.4064,0.43008,0,499.19055
4017000,29.76729393,-0.001788139,0.01242073,0.002342506,0.093292259,0,28.60000038,24.003,24.312,0,34.4064,0.43008,0,499.18878
4018000,29.77776718,0.001229346,-0.023830634,-0.000312682,0.555615306,0,28.79999924,24.003,24.326,0,34.4968,0.43121,0,499.18878
4019000,29.78664207,-0.002123415,-0.00539863,0.001661472,0.322598934,0,28.79999924,24.003,24.326,0,34.5336,0.43167,0,499.18402
4020000,29.72772217,0.000447035,0.000541166,-0.000549123,0.244759187,0,28.60000038,24.011,24.331,0,34.5336,0.43167,0,499.18402
4021000,29.74316406,-0.004135072,0.006480953,0.003521192,0.168901458,0,28.79999924,24.011,24.334,0,34.4576,0.43072,0,499.18402
4022000,29.70417976,-0.002793968,-0.00539863,-0.001720428,0.341558695,0,28.79999924,24.016,24.334,0,34.4576,0.43072,0,499.19589
4023000,29.73219872,0.00257045,0.000541166,0.002216364,0.192601904,0,28.79999924,24.026,24.347,0,34.4576,0.43072,0,499.19589
4024000,29.69128609,0.003017485,-0.017583599,-0.001514024,0.483504593,0,28.60000038,24.026,24.347,0,34.5032,0.43129,0,499.19623
4025000,29.70199013,0.004023313,-0.008521216,-0.001889449,0.369945556,0,,24.032,24.347,0,34.5032,0.43129,0,499.19788
4026000,29.76142883,0.003129244,0.018360529,0.002288278,0.156459466,0,28.70000076,24.032,24.355,0,34.5032,0.43129,0,499.19788
4027000,29.70225906,0.00089407,0.015543333,0.003414079,0.085880108,0,28.70000076,24.032,24.355,0,34.4608,0.43076,0,499.19098
4028000,29.7069397,0.00603497,0.009908951,-0.004236653,0.379066676,0,28.70000076,24.052,24.355,0,34.4608,0.43076,0,499.19098
4029000,29.6995945,0.002793967,0.000235769,-0.00053595,0.314284325,0,28.70000076,24.052,24.365,0,34.3456,0.42932,0,499.19098
4030000,29.67013168,0.000447035,-0.02664564,-3.50388E-05,0.575996518,0,28.70000076,24.052,24.365,0,34.3456,0.42932,0,499.18158
4031000,29.68915749,-0.001005828,-0.020402111,-0.006451781,0.515376449,0,28.5,24.052,24.362,0,34.3456,0.42932,0,499.18158
4032000,29.68977928,0.003352761,-0.008521188,-0.000470559,0.31183356,0,28.5,24.052,24.362,0,34.2776,0.42847,0,499.18158
4033000,29.64841461,0.00257045,-0.00258073,-0.001667464,0.213009745,0,28.70000076,24.061,24.362,0,34.2776,0.42847,0,499.18118
4034000,29.71010017,-0.005252659,0.021484196,0.004845256,0.12402036,0,28.5,24.061,24.386,0,34.2776,0.42847,0,499.18118
4035000,29.64348984,0.00346452,0.000541036,-0.001971578,0.238201886,0,,24.061,24.386,0,34.3456,0.42932,0,499.18262
4036000,29.6717205,0.000111759,-0.008521188,0.001828804,0.344287217,0,28.60000038,24.073,24.386,0,34.3456,0.42932,0,499.18262
4037000,29.63080025,-0.001452863,0.018665481,-0.002059088,0.067198291,0,28.60000038,24.073,24.381,0,34.272,0.4284,0,499.18262
4038000,29.66594315,-0.000223517,-0.014158575,-0.004385741,0.555220306,0,28.60000038,24.073,24.381,0,34.272,0.4284,0,499.18512
4039000,29.46639061,0.000447035,0.003361114,0.001874802,0.206235662,0,,24.072,24.401,0,34.272,0.4284,0,499.18512
4040000,29.69327736,0.002793967,0.003962529,-0.001565592,0.48567912,0,28.5,24.072,24.401,0,34.1952,0.42744,0,499.18512
4041000,29.5477066,-0.001341104,-0.011642094,-0.000346716,0.403020352,0,28.60000038,24.092,24.401,0,34.1952,0.42744,0,499.19058
4042000,29.61099243,0.00089407,0.012723914,0.00196839,0.210611433,0,28.60000038,24.092,24.41,0,34.1952,0.42744,0,499.19058
4043000,29.48145676,0.000894069,-0.014161545,-0.002557152,0.567731977,0,28.60000038,24.092,24.41,0,34.3048,0.42881,0,499.18503
4044000,29.45828629,-0.001676381,-0.002580023,-0.002078024,0.258348674,0,28.60000038,24.105,24.41,0,34.3048,0.42881,0,499.18503
4045000,29.57916641,0.003017485,-0.008521129,-0.003505044,0.305569261,0,,24.105,24.427,0,34.2096,0.42762,0,499.18503
4046000,29.50212288,0.000558794,0.015842885,-0.00067404,0.370450377,0,28.60000038,24.105,24.427,0,34.2096,0.42762,0,499.19003
4047000,29.52142906,0.003241002,-0.005401028,-0.000934355,0.302609712,0,28.5,24.118,24.429,0,34.2096,0.42762,0,499.19003
4048000,29.64349365,0.007599591,-0.014463585,-0.004324092,0.454253703,0,28.60000038,24.118,24.429,0,34.2248,0.42781,0,499.19003
4049000,29.50483513,-0.001899898,-0.029467823,0.001241112,0.625652492,0,28.39999962,24.134,24.429,0,34.2248,0.42781,0,499.18311
4050000,29.51852608,-0.000335276,0.009306353,0.00516748,0.297416717,0,28.5,24.134,24.447,0,34.2248,0.42781,0,499.18311
4051000,29.40103531,0.003129244,-0.002578618,0.001245528,0.236243352,0,28.5,24.134,24.447,0,34.2744,0.42843,0,499.18768
4052000,29.52837563,-0.001899898,0.009602124,-0.001026654,0.204887033,0,28.29999924,24.139,24.447,0,34.2744,0.42843,0,499.18768
4053000,29.55211067,-0.003352761,-0.026350548,-0.000241242,0.65452081,0,28.29999924,24.139,24.446,0,34.2336,0.42792,0,499.18768
4054000,29.47537613,0.005811452,0.009306353,0.001020756,0.244772688,0,28.5,24.139,24.446,0,34.2248,0.42781,0,499.19394
4055000,29.41068268,-0.002235174,-0.005697875,-0.001113573,0.315833777,0,28.29999924,24.153,24.457,0,34.2248,0.42781,0,499.19394
4056000,29.45140839,0.001452863,0.000834255,-0.003886661,0.402240813,0,,24.153,24.465,0,34.0784,0.42598,0,499.19394
4057000,29.42795372,0.001788139,0.000540528,-0.001029648,0.219870955,0,28.5,24.155,24.465,0,34.0784,0.42598,0,499.18954
4058000,29.44864464,0.001229346,0.006777417,0.001531105,0.308624476,0,28.29999924,24.157,24.468,0,34.0784,0.42598,0,499.18954
4059000,29.42880821,0.000558793,-0.011345792,-0.005130568,0.460737616,0,28.5,24.157,24.468,0,34.0472,0.42559,0,499.18991
4060000,29.39175034,-0.000670552,-0.008227352,-0.001040875,0.431783885,0,28.29999924,24.17,24.468,0,34.0472,0.42559,0,499.19061
4061000,29.34537125,0.001899898,0.036493201,-0.002510115,0.196660876,0,28.5,24.17,24.485,0,34.0472,0.42559,0,499.19061
4062000,29.41540718,0.001899898,0.003365248,0.001652215,0.227865428,0,28.29999924,24.17,24.485,0,33.988,0.42485,0,499.18231
4063000,29.38930893,0.000447035,-0.002577914,0.007389459,0.313774437,0,28.5,24.179,24.485,0,33.988,0.42485,0,499.18231
4064000,29.34895134,-0.001452863,-0.002577913,-0.000714744,0.248012558,0,28.39999962,24.179,24.487,0,33.972,0.42465,0,499.18231
4065000,29.33545876,-0.000558793,0.009602128,-0.00093259,0.184576824,0,28.39999962,24.179,24.487,0,33.972,0.42465,0,499.18204
4066000,29.30916595,-0.002346933,0.0067774,-0.002024916,0.266167223,0,28.39999962,24.19,24.497,0,33.972,0.42465,0,499.18204
4067000,29.34003258,-0.001117587,-0.008229666,-0.003939995,0.471508265,0,28.39999962,24.19,24.497,0,33.932,0.42415,0,499.18204
4068000,29.33356857,-0.000558794,0.009893222,-0.005385854,0.352148056,0,28.39999962,24.193,24.497,0,33.932,0.42415,0,499.19412
4069000,29.34070587,-0.002235174,-0.011638653,0.002426417,0.343409836,0,28.20000076,24.193,24.511,0,33.932,0.42415,0,499.19412
4070000,29.34696007,0.001229346,-0.011348736,-0.005155487,0.451259583,0,28.20000076,24.193,24.511,0,33.9872,0.42484,0,499.1987
4071000,29.34834099,0.00089407,-0.005404232,-0.007241642,0.364453346,0,,24.207,24.511,0,33.9872,0.42484,0,499.1987
4072000,29.29401207,0.002458691,-0.002576505,-0.000832311,0.280950725,0,28.10000038,24.207,24.518,0,33.9192,0.42399,0,499.1987
4073000,29.23692513,0.000335276,-0.008810072,0.008377546,0.342080772,0,28.29999924,24.207,24.518,0,33.9192,0.42399,0,499.18167
4074000,29.28330612,-0.002235174,0.000829321,0.001845149,0.420407891,0,28.29999924,24.219,24.537,0,33.9192,0.42399,0,499.18167
4075000,29.23236275,0.001564622,0.024607355,-0.006896712,0.161895752,0,,24.219,24.537,0,33.8728,0.42341,0,499.18167
4076000,29.23638344,0.00257045,-0.005405038,-0.001286467,0.399843723,0,28.29999924,24.237,24.537,0,33.8728,0.42341,0,499.19431
4077000,29.29242325,0.000335276,0.018662412,-0.004411173,0.20186308,0,28.29999924,24.237,24.546,0,33.8728,0.42341,0,499.19431
4078000,29.31287193,-0.003799796,-0.017295403,-0.000440329,0.534606338,0,28.10000038,24.237,24.546,0,33.92,0.424,0,499.18692
4079000,29.26638031,-0.001005828,-0.005405035,-0.002143602,0.297315747,0,,24.246,24.546,0,33.92,0.424,0,499.18692
4080000,29.28384209,0.003576279,0.027723532,-0.002034296,0.192906648,0,,24.246,24.558,0,33.776,0.4222,0,499.18692
4081000,29.19704819,0.004023313,-0.023814023,0.00134546,0.540258944,0,28.29999924,24.246,24.558,0,33.776,0.4222,0,499.1868
4082000,29.22994614,0.001341104,0.003655132,0.000310319,0.216105133,0,28.29999924,24.254,24.572,0,33.776,0.4222,0,499.1868
4083000,29.17531586,-0.001341104,0.021777086,-0.000973477,0.258304656,0,28.29999924,24.254,24.572,0,33.8032,0.42254,0,499.1868
4084000,29.2347908,0.001229346,-0.011351696,-0.007046099,0.411928564,0,28.29999924,24.266,24.572,0,33.8032,0.42254,0,499.17618
4085000,29.18364716,-0.004023313,0.012431737,0.001220044,0.148808554,0,28.29999924,24.266,24.569,0,33.8032,0.42254,0,499.17618
4086000,29.16167259,-0.004917383,0.01554685,0.003093579,0.050379872,0,28.29999924,24.266,24.569,0,33.8064,0.42258,0,499.17807
4087000,29.19903755,0.004917383,-0.014466803,-0.003083016,0.383458316,0,28.10000038,24.281,24.569,0,33.8064,0.42258,0,499.17807
4088000,29.26966858,-0.001341104,0.033668794,0.000967914,0.185577169,0,,24.281,24.582,0,33.8968,0.42371,0,499.17807
4089000,29.21848679,-0.005029141,0.027722342,-0.000822527,0.162234396,0,,24.281,24.582,0,33.8968,0.42371,0,499.19632
4090000,29.17131996,-0.003129244,-0.011920461,0.002187652,0.582296729,0,28.20000076,24.281,24.585,0,33.8968,0.42371,0,499.19632
4091000,29.26296043,0.001117587,0.006486421,0.0011108,0.159190044,0,28.20000076,24.281,24.587,0,33.4736,0.41842,0,499.19632
4092000,29.12216949,-0.000447035,-0.005688685,0.001906189,0.23803249,0,,24.288,24.587,0,33.4736,0.41842,0,499.18121
4093000,29.19882774,0.003241002,0.003372126,-0.001364392,0.115677789,0,28,24.296,24.603,0,33.4736,0.41842,0,499.18121
4094000,29.20016861,0.002346932,0.012715002,-0.001035291,0.144854277,0,28.20000076,24.296,24.603,0,33.8952,0.42369,0,499.18314
4095000,29.11553383,-0.00167638,-0.008520893,0.002192636,0.327562124,0,28.20000076,24.297,24.603,0,33.8952,0.42369,0,499.1879
4096000,29.13570976,0.002793967,-0.011634343,0.002022801,0.364166111,0,28,24.297,24.611,0,33.8208,0.42276,0,499.1879
4097000,29.26494598,0.001341104,-0.011353162,-0.002439645,0.380688637,0,28.20000076,24.297,24.611,0,33.3768,0.41721,0,499.17679
4098000,29.16275215,0.003352761,0.012713889,-0.001545699,0.250779659,0,28.20000076,24.322,24.611,0,33.3768,0.41721,0,499.17679
4099000,29.1637516,-0.000670552,-0.017301848,0.000417598,0.507420182,0,28.20000076,24.322,24.63,0,33.608,0.4201,0,499.17679
4100000,29.20544815,-0.000447035,-0.008520893,-0.0023853,0.273917496,0,28,24.322,24.63,0,33.608,0.4201,0,499.18365
4101000,29.10149765,-0.000558794,-0.026642213,0.000492544,0.490547717,0,28.20000076,24.333,24.638,0,33.608,0.4201,0,499.18365
4102000,29.14245415,0.002011657,-0.005687147,0.002554733,0.248638108,0,28,24.333,24.638,0,33.2768,0.41596,0,499.18365
4103000,29.16220093,-0.001005828,0.021773268,-0.002297428,0.35830912,0,28,24.344,24.638,0,33.2768,0.41596,0,499.18405
4104000,29.19205856,0.002123415,-0.005685615,0.004087043,0.29210791,0,28.10000038,24.344,24.646,0,33.2768,0.41596,0,499.18405
4105000,29.17837334,-0.003799796,-0.014468743,0.001198586,0.479085654,0,28.10000038,24.344,24.646,0,33.4096,0.41762,0,499.18204
4106000,29.06102943,-0.003352761,0.009600138,-0.001664274,0.134590343,0,28,24.354,24.646,0,33.4096,0.41762,0,499.18204
4107000,29.08796501,-0.000223517,-0.005408244,-0.00642231,0.359501332,0,28.10000038,24.354,24.667,0,33.372,0.41715,0,499.18204
4108000,29.11773682,-0.001341104,0.02177326,-0.000387272,0.157986373,0,,24.354,24.667,0,33.372,0.41715,0,499.17929
4109000,29.12241364,0.003576279,0.021773271,0.001526853,0.152689874,0,28.10000038,24.357,24.666,0,33.372,0.41715,0,499.17929
4110000,29.04195023,0.003129243,0.027443752,0.000282665,0.172444373,0,28,24.357,24.666,0,33.3728,0.41716,0,499.17929
